location,year,month,date,new_cases,positive_rate,population,median_age
Philippines,2020,July,13,2037,0.097,109581085,25.2
Philippines,2020,July,14,747,0.072,109581085,25.2
Philippines,2020,July,15,539,0.065,109581085,25.2
Philippines,2020,July,16,1305,0.056,109581085,25.2
Philippines,2020,July,17,2416,0.061,109581085,25.2
Philippines,2020,July,18,1735,0.064,109581085,25.2
Philippines,2020,July,19,2303,0.068,109581085,25.2
Philippines,2020,July,20,2152,0.067,109581085,25.2
Philippines,2020,July,21,1442,0.069,109581085,25.2
Philippines,2020,July,22,1866,0.074,109581085,25.2
Philippines,2020,July,23,1505,0.073,109581085,25.2
Philippines,2020,July,24,2121,0.07,109581085,25.2
Philippines,2020,July,25,2054,0.068,109581085,25.2
Philippines,2020,July,26,1968,0.065,109581085,25.2
Philippines,2020,July,27,2036,0.062,109581085,25.2
Philippines,2020,July,28,1592,0.062,109581085,25.2
Philippines,2020,July,29,1633,0.059,109581085,25.2
Philippines,2020,July,30,1813,0.059,109581085,25.2
Philippines,2020,July,31,3888,0.067,109581085,25.2
Papua New Guinea,2020,June,1,0,NA,8947027,22.6
Papua New Guinea,2020,June,2,0,NA,8947027,22.6
Papua New Guinea,2020,June,3,0,NA,8947027,22.6
Papua New Guinea,2020,June,4,0,NA,8947027,22.6
Papua New Guinea,2020,June,5,0,NA,8947027,22.6
Papua New Guinea,2020,June,6,0,NA,8947027,22.6
Papua New Guinea,2020,June,7,0,NA,8947027,22.6
Papua New Guinea,2020,June,8,0,NA,8947027,22.6
Papua New Guinea,2020,June,9,0,NA,8947027,22.6
Papua New Guinea,2020,June,10,0,NA,8947027,22.6
Papua New Guinea,2020,June,11,0,NA,8947027,22.6
Papua New Guinea,2020,June,12,0,NA,8947027,22.6
Papua New Guinea,2020,June,13,0,NA,8947027,22.6
Papua New Guinea,2020,June,14,0,NA,8947027,22.6
Papua New Guinea,2020,June,15,0,NA,8947027,22.6
Papua New Guinea,2020,June,16,0,NA,8947027,22.6
Papua New Guinea,2020,June,17,0,NA,8947027,22.6
Papua New Guinea,2020,June,18,0,NA,8947027,22.6
Papua New Guinea,2020,June,19,0,NA,8947027,22.6
Papua New Guinea,2020,June,20,0,NA,8947027,22.6
Papua New Guinea,2020,June,21,0,NA,8947027,22.6
Papua New Guinea,2020,June,22,1,NA,8947027,22.6
Papua New Guinea,2020,June,23,0,NA,8947027,22.6
Papua New Guinea,2020,June,24,0,NA,8947027,22.6
Papua New Guinea,2020,June,25,1,NA,8947027,22.6
Papua New Guinea,2020,June,26,1,NA,8947027,22.6
Papua New Guinea,2020,June,27,0,NA,8947027,22.6
Papua New Guinea,2020,June,28,0,NA,8947027,22.6
Papua New Guinea,2020,June,29,0,NA,8947027,22.6
Papua New Guinea,2020,June,30,0,NA,8947027,22.6
Papua New Guinea,2020,July,1,0,NA,8947027,22.6
Papua New Guinea,2020,July,2,0,NA,8947027,22.6
Papua New Guinea,2020,July,3,0,NA,8947027,22.6
Papua New Guinea,2020,July,4,0,NA,8947027,22.6
Papua New Guinea,2020,July,5,0,NA,8947027,22.6
Papua New Guinea,2020,July,6,0,NA,8947027,22.6
Papua New Guinea,2020,July,7,0,NA,8947027,22.6
Papua New Guinea,2020,July,8,0,NA,8947027,22.6
Papua New Guinea,2020,July,9,0,NA,8947027,22.6
Papua New Guinea,2020,July,10,0,NA,8947027,22.6
Papua New Guinea,2020,July,11,0,NA,8947027,22.6
Papua New Guinea,2020,July,12,0,NA,8947027,22.6
Papua New Guinea,2020,July,13,0,NA,8947027,22.6
Papua New Guinea,2020,July,14,0,NA,8947027,22.6
Papua New Guinea,2020,July,15,0,NA,8947027,22.6
Papua New Guinea,2020,July,16,0,NA,8947027,22.6
Papua New Guinea,2020,July,17,0,NA,8947027,22.6
Papua New Guinea,2020,July,18,4,NA,8947027,22.6
Papua New Guinea,2020,July,19,0,NA,8947027,22.6
Papua New Guinea,2020,July,20,2,NA,8947027,22.6
Papua New Guinea,2020,July,21,2,NA,8947027,22.6
Papua New Guinea,2020,July,22,8,NA,8947027,22.6
Papua New Guinea,2020,July,23,3,NA,8947027,22.6
Papua New Guinea,2020,July,24,1,NA,8947027,22.6
Papua New Guinea,2020,July,25,1,NA,8947027,22.6
Papua New Guinea,2020,July,26,7,NA,8947027,22.6
Papua New Guinea,2020,July,27,23,NA,8947027,22.6
Papua New Guinea,2020,July,28,0,NA,8947027,22.6
Papua New Guinea,2020,July,29,1,NA,8947027,22.6
Papua New Guinea,2020,July,30,0,NA,8947027,22.6
Papua New Guinea,2020,July,31,9,NA,8947027,22.6
Poland,2020,June,1,215,0.018,37846605,41.8
Poland,2020,June,2,379,0.02,37846605,41.8
Poland,2020,June,3,230,0.018,37846605,41.8
Poland,2020,June,4,292,0.017,37846605,41.8
Poland,2020,June,5,361,0.018,37846605,41.8
Poland,2020,June,6,371,0.018,37846605,41.8
Poland,2020,June,7,567,0.019,37846605,41.8
Poland,2020,June,8,575,0.023,37846605,41.8
Poland,2020,June,9,599,0.024,37846605,41.8
Poland,2020,June,10,400,0.025,37846605,41.8
Poland,2020,June,11,197,0.025,37846605,41.8
Poland,2020,June,12,444,0.027,37846605,41.8
Poland,2020,June,13,376,0.028,37846605,41.8
Poland,2020,June,14,440,0.026,37846605,41.8
Poland,2020,June,15,375,0.025,37846605,41.8
Poland,2020,June,16,396,0.023,37846605,41.8
Poland,2020,June,17,407,0.022,37846605,41.8
Poland,2020,June,18,506,0.024,37846605,41.8
Poland,2020,June,19,314,0.022,37846605,41.8
Poland,2020,June,20,301,0.021,37846605,41.8
Poland,2020,June,21,304,0.02,37846605,41.8
Poland,2020,June,22,311,0.019,37846605,41.8
Poland,2020,June,23,296,0.018,37846605,41.8
Poland,2020,June,24,300,0.018,37846605,41.8
Poland,2020,June,25,294,0.016,37846605,41.8
Poland,2020,June,26,298,0.017,37846605,41.8
Poland,2020,June,27,276,0.017,37846605,41.8
Poland,2020,June,28,319,0.017,37846605,41.8
Poland,2020,June,29,193,0.017,37846605,41.8
Poland,2020,June,30,247,0.016,37846605,41.8
Poland,2020,July,1,239,0.016,37846605,41.8
Poland,2020,July,2,382,0.017,37846605,41.8
Poland,2020,July,3,371,0.017,37846605,41.8
Poland,2020,July,4,259,0.016,37846605,41.8
Poland,2020,July,5,314,0.016,37846605,41.8
Poland,2020,July,6,231,0.016,37846605,41.8
Poland,2020,July,7,205,0.016,37846605,41.8
Poland,2020,July,8,257,0.015,37846605,41.8
Poland,2020,July,9,277,0.014,37846605,41.8
Poland,2020,July,10,262,0.014,37846605,41.8
Poland,2020,July,11,265,0.013,37846605,41.8
Poland,2020,July,12,305,0.013,37846605,41.8
Poland,2020,July,13,370,0.014,37846605,41.8
Poland,2020,July,14,299,0.014,37846605,41.8
Poland,2020,July,15,267,0.016,37846605,41.8
Poland,2020,July,16,323,0.016,37846605,41.8
Poland,2020,July,17,274,0.016,37846605,41.8
Poland,2020,July,18,353,0.018,37846605,41.8
Poland,2020,July,19,339,0.018,37846605,41.8
Poland,2020,July,20,358,0.018,37846605,41.8
Poland,2020,July,21,279,0.018,37846605,41.8
Poland,2020,July,22,399,0.019,37846605,41.8
Poland,2020,July,23,380,0.02,37846605,41.8
Poland,2020,July,24,418,0.021,37846605,41.8
Poland,2020,July,25,458,0.022,37846605,41.8
Poland,2020,July,26,584,0.024,37846605,41.8
Poland,2020,July,27,443,0.024,37846605,41.8
Poland,2020,July,28,337,0.025,37846605,41.8
Poland,2020,July,29,502,0.025,37846605,41.8
Poland,2020,July,30,512,0.026,37846605,41.8
Poland,2020,July,31,615,0.026,37846605,41.8
Puerto Rico,2020,June,1,58,NA,2860840,38.2
Puerto Rico,2020,June,2,97,NA,2860840,38.2
Puerto Rico,2020,June,3,62,NA,2860840,38.2
Puerto Rico,2020,June,4,88,NA,2860840,38.2
Puerto Rico,2020,June,5,485,NA,2860840,38.2
Puerto Rico,2020,June,6,112,NA,2860840,38.2
Puerto Rico,2020,June,7,295,NA,2860840,38.2
Puerto Rico,2020,June,8,70,NA,2860840,38.2
Puerto Rico,2020,June,9,61,NA,2860840,38.2
Puerto Rico,2020,June,10,139,NA,2860840,38.2
Puerto Rico,2020,June,11,144,NA,2860840,38.2
Puerto Rico,2020,June,12,23,NA,2860840,38.2
Puerto Rico,2020,June,13,184,NA,2860840,38.2
Puerto Rico,2020,June,14,154,NA,2860840,38.2
Puerto Rico,2020,June,15,121,NA,2860840,38.2
Puerto Rico,2020,June,16,79,NA,2860840,38.2
Puerto Rico,2020,June,17,61,NA,2860840,38.2
Puerto Rico,2020,June,18,52,NA,2860840,38.2
Puerto Rico,2020,June,19,108,NA,2860840,38.2
Puerto Rico,2020,June,20,0,NA,2860840,38.2
Puerto Rico,2020,June,21,352,NA,2860840,38.2
Puerto Rico,2020,June,22,62,NA,2860840,38.2
Puerto Rico,2020,June,23,39,NA,2860840,38.2
Puerto Rico,2020,June,24,121,NA,2860840,38.2
Puerto Rico,2020,June,25,135,NA,2860840,38.2
Puerto Rico,2020,June,26,57,NA,2860840,38.2
Puerto Rico,2020,June,27,45,NA,2860840,38.2
Puerto Rico,2020,June,28,144,NA,2860840,38.2
Puerto Rico,2020,June,29,123,NA,2860840,38.2
Puerto Rico,2020,June,30,61,NA,2860840,38.2
Puerto Rico,2020,July,1,215,NA,2860840,38.2
Puerto Rico,2020,July,2,72,NA,2860840,38.2
Puerto Rico,2020,July,3,71,NA,2860840,38.2
Puerto Rico,2020,July,4,75,NA,2860840,38.2
Puerto Rico,2020,July,5,4,NA,2860840,38.2
Puerto Rico,2020,July,6,229,NA,2860840,38.2
Puerto Rico,2020,July,7,669,NA,2860840,38.2
Puerto Rico,2020,July,8,129,NA,2860840,38.2
Puerto Rico,2020,July,9,190,NA,2860840,38.2
Puerto Rico,2020,July,10,0,NA,2860840,38.2
Puerto Rico,2020,July,11,392,NA,2860840,38.2
Puerto Rico,2020,July,12,237,NA,2860840,38.2
Puerto Rico,2020,July,13,288,NA,2860840,38.2
Puerto Rico,2020,July,14,189,NA,2860840,38.2
Puerto Rico,2020,July,15,113,NA,2860840,38.2
Puerto Rico,2020,July,16,256,NA,2860840,38.2
Puerto Rico,2020,July,17,195,NA,2860840,38.2
Puerto Rico,2020,July,18,546,NA,2860840,38.2
Puerto Rico,2020,July,19,333,NA,2860840,38.2
Puerto Rico,2020,July,20,610,NA,2860840,38.2
Puerto Rico,2020,July,21,398,NA,2860840,38.2
Puerto Rico,2020,July,22,479,NA,2860840,38.2
Puerto Rico,2020,July,23,98,NA,2860840,38.2
Puerto Rico,2020,July,24,435,NA,2860840,38.2
Puerto Rico,2020,July,25,494,NA,2860840,38.2
Puerto Rico,2020,July,26,573,NA,2860840,38.2
Puerto Rico,2020,July,27,603,NA,2860840,38.2
Puerto Rico,2020,July,28,298,NA,2860840,38.2
Puerto Rico,2020,July,29,399,NA,2860840,38.2
Puerto Rico,2020,July,30,221,NA,2860840,38.2
Puerto Rico,2020,July,31,511,NA,2860840,38.2
Portugal,2020,June,1,297,0.02,10196707,46.2
Portugal,2020,June,2,200,0.02,10196707,46.2
Portugal,2020,June,3,195,0.02,10196707,46.2
Portugal,2020,June,4,366,0.02,10196707,46.2
Portugal,2020,June,5,331,0.021,10196707,46.2
Portugal,2020,June,6,377,0.021,10196707,46.2
Portugal,2020,June,7,382,0.023,10196707,46.2
Portugal,2020,June,8,142,0.021,10196707,46.2
Portugal,2020,June,9,392,0.024,10196707,46.2
Portugal,2020,June,10,421,0.029,10196707,46.2
Portugal,2020,June,11,294,0.033,10196707,46.2
Portugal,2020,June,12,310,0.035,10196707,46.2
Portugal,2020,June,13,270,0.036,10196707,46.2
Portugal,2020,June,14,283,0.035,10196707,46.2
Portugal,2020,June,15,227,0.036,10196707,46.2
Portugal,2020,June,16,346,0.035,10196707,46.2
Portugal,2020,June,17,300,0.029,10196707,46.2
Portugal,2020,June,18,336,0.027,10196707,46.2
Portugal,2020,June,19,417,0.027,10196707,46.2
Portugal,2020,June,20,375,0.028,10196707,46.2
Portugal,2020,June,21,377,0.028,10196707,46.2
Portugal,2020,June,22,292,0.029,10196707,46.2
Portugal,2020,June,23,259,0.027,10196707,46.2
Portugal,2020,June,24,345,0.028,10196707,46.2
Portugal,2020,June,25,367,0.029,10196707,46.2
Portugal,2020,June,26,311,0.027,10196707,46.2
Portugal,2020,June,27,451,0.027,10196707,46.2
Portugal,2020,June,28,323,0.027,10196707,46.2
Portugal,2020,June,29,457,0.029,10196707,46.2
Portugal,2020,June,30,266,0.029,10196707,46.2
Portugal,2020,July,1,229,0.027,10196707,46.2
Portugal,2020,July,2,313,0.025,10196707,46.2
Portugal,2020,July,3,328,0.026,10196707,46.2
Portugal,2020,July,4,374,0.024,10196707,46.2
Portugal,2020,July,5,413,0.025,10196707,46.2
Portugal,2020,July,6,328,0.024,10196707,46.2
Portugal,2020,July,7,232,0.023,10196707,46.2
Portugal,2020,July,8,287,0.024,10196707,46.2
Portugal,2020,July,9,443,0.025,10196707,46.2
Portugal,2020,July,10,418,0.026,10196707,46.2
Portugal,2020,July,11,402,0.026,10196707,46.2
Portugal,2020,July,12,542,0.028,10196707,46.2
Portugal,2020,July,13,291,0.027,10196707,46.2
Portugal,2020,July,14,306,0.028,10196707,46.2
Portugal,2020,July,15,233,0.027,10196707,46.2
Portugal,2020,July,16,375,0.026,10196707,46.2
Portugal,2020,July,17,339,0.026,10196707,46.2
Portugal,2020,July,18,312,0.025,10196707,46.2
Portugal,2020,July,19,313,0.022,10196707,46.2
Portugal,2020,July,20,246,0.021,10196707,46.2
Portugal,2020,July,21,135,0.02,10196707,46.2
Portugal,2020,July,22,127,0.019,10196707,46.2
Portugal,2020,July,23,252,0.018,10196707,46.2
Portugal,2020,July,24,229,0.017,10196707,46.2
Portugal,2020,July,25,313,0.017,10196707,46.2
Portugal,2020,July,26,263,0.016,10196707,46.2
Portugal,2020,July,27,209,0.016,10196707,46.2
Portugal,2020,July,28,135,0.016,10196707,46.2
Portugal,2020,July,29,111,0.016,10196707,46.2
Portugal,2020,July,30,203,0.016,10196707,46.2
Portugal,2020,July,31,255,0.016,10196707,46.2
Paraguay,2020,June,1,22,0.022,7132530,26.5
Paraguay,2020,June,2,9,0.022,7132530,26.5
Paraguay,2020,June,3,18,0.022,7132530,26.5
Paraguay,2020,June,4,57,0.027,7132530,26.5
Paraguay,2020,June,5,16,0.027,7132530,26.5
Paraguay,2020,June,6,1,0.024,7132530,26.5
Paraguay,2020,June,7,3,0.017,7132530,26.5
Paraguay,2020,June,8,45,0.018,7132530,26.5
Paraguay,2020,June,9,10,0.019,7132530,26.5
Paraguay,2020,June,10,42,0.02,7132530,26.5
Paraguay,2020,June,11,15,0.015,7132530,26.5
Paraguay,2020,June,12,28,0.015,7132530,26.5
Paraguay,2020,June,13,24,0.016,7132530,26.5
Paraguay,2020,June,14,7,0.016,7132530,26.5
Paraguay,2020,June,15,28,0.016,7132530,26.5
Paraguay,2020,June,16,0,0.014,7132530,26.5
Paraguay,2020,June,17,14,0.012,7132530,26.5
Paraguay,2020,June,18,5,0.011,7132530,26.5
Paraguay,2020,June,19,22,0.011,7132530,26.5
Paraguay,2020,June,20,6,0.009,7132530,26.5
Paraguay,2020,June,21,26,0.011,7132530,26.5
Paraguay,2020,June,22,17,0.01,7132530,26.5
Paraguay,2020,June,23,13,0.011,7132530,26.5
Paraguay,2020,June,24,30,0.012,7132530,26.5
Paraguay,2020,June,25,106,0.023,7132530,26.5
Paraguay,2020,June,26,41,0.025,7132530,26.5
Paraguay,2020,June,27,142,0.038,7132530,26.5
Paraguay,2020,June,28,231,0.058,7132530,26.5
Paraguay,2020,June,29,185,0.074,7132530,26.5
Paraguay,2020,June,30,64,0.081,7132530,26.5
Paraguay,2020,July,1,30,0.081,7132530,26.5
Paraguay,2020,July,2,39,0.074,7132530,26.5
Paraguay,2020,July,3,43,0.073,7132530,26.5
Paraguay,2020,July,4,46,0.061,7132530,26.5
Paraguay,2020,July,5,36,0.041,7132530,26.5
Paraguay,2020,July,6,42,0.026,7132530,26.5
Paraguay,2020,July,7,29,0.022,7132530,26.5
Paraguay,2020,July,8,46,0.023,7132530,26.5
Paraguay,2020,July,9,52,0.023,7132530,26.5
Paraguay,2020,July,10,84,0.026,7132530,26.5
Paraguay,2020,July,11,98,0.029,7132530,26.5
Paraguay,2020,July,12,84,0.032,7132530,26.5
Paraguay,2020,July,13,128,0.04,7132530,26.5
Paraguay,2020,July,14,32,0.041,7132530,26.5
Paraguay,2020,July,15,94,0.044,7132530,26.5
Paraguay,2020,July,16,124,0.049,7132530,26.5
Paraguay,2020,July,17,144,0.054,7132530,26.5
Paraguay,2020,July,18,115,0.054,7132530,26.5
Paraguay,2020,July,19,172,0.058,7132530,26.5
Paraguay,2020,July,20,92,0.056,7132530,26.5
Paraguay,2020,July,21,27,0.056,7132530,26.5
Paraguay,2020,July,22,69,0.054,7132530,26.5
Paraguay,2020,July,23,183,0.057,7132530,26.5
Paraguay,2020,July,24,113,0.056,7132530,26.5
Paraguay,2020,July,25,111,0.058,7132530,26.5
Paraguay,2020,July,26,104,0.056,7132530,26.5
Paraguay,2020,July,27,116,0.056,7132530,26.5
Paraguay,2020,July,28,104,0.062,7132530,26.5
Paraguay,2020,July,29,126,0.066,7132530,26.5
Paraguay,2020,July,30,192,0.065,7132530,26.5
Paraguay,2020,July,31,341,0.081,7132530,26.5
Palestine,2020,June,1,1,NA,5101416,20.4
Palestine,2020,June,2,1,NA,5101416,20.4
Palestine,2020,June,3,2,NA,5101416,20.4
Palestine,2020,June,4,5,NA,5101416,20.4
Palestine,2020,June,5,8,NA,5101416,20.4
Palestine,2020,June,6,0,NA,5101416,20.4
Palestine,2020,June,7,0,NA,5101416,20.4
Palestine,2020,June,8,8,NA,5101416,20.4
Palestine,2020,June,9,1,NA,5101416,20.4
Palestine,2020,June,10,9,NA,5101416,20.4
Palestine,2020,June,11,4,NA,5101416,20.4
Palestine,2020,June,12,2,NA,5101416,20.4
Palestine,2020,June,13,2,NA,5101416,20.4
Palestine,2020,June,14,4,NA,5101416,20.4
Palestine,2020,June,15,0,NA,5101416,20.4
Palestine,2020,June,16,13,NA,5101416,20.4
Palestine,2020,June,17,4,NA,5101416,20.4
Palestine,2020,June,18,11,NA,5101416,20.4
Palestine,2020,June,19,94,NA,5101416,20.4
Palestine,2020,June,20,63,NA,5101416,20.4
Palestine,2020,June,21,121,NA,5101416,20.4
Palestine,2020,June,22,43,NA,5101416,20.4
Palestine,2020,June,23,174,NA,5101416,20.4
Palestine,2020,June,24,179,NA,5101416,20.4
Palestine,2020,June,25,159,NA,5101416,20.4
Palestine,2020,June,26,54,NA,5101416,20.4
Palestine,2020,June,27,207,NA,5101416,20.4
Palestine,2020,June,28,258,NA,5101416,20.4
Palestine,2020,June,29,195,NA,5101416,20.4
Palestine,2020,June,30,195,NA,5101416,20.4
Palestine,2020,July,1,322,NA,5101416,20.4
Palestine,2020,July,2,330,NA,5101416,20.4
Palestine,2020,July,3,322,NA,5101416,20.4
Palestine,2020,July,4,272,NA,5101416,20.4
Palestine,2020,July,5,561,NA,5101416,20.4
Palestine,2020,July,6,208,NA,5101416,20.4
Palestine,2020,July,7,328,NA,5101416,20.4
Palestine,2020,July,8,306,NA,5101416,20.4
Palestine,2020,July,9,475,NA,5101416,20.4
Palestine,2020,July,10,262,NA,5101416,20.4
Palestine,2020,July,11,396,NA,5101416,20.4
Palestine,2020,July,12,472,NA,5101416,20.4
Palestine,2020,July,13,341,NA,5101416,20.4
Palestine,2020,July,14,403,NA,5101416,20.4
Palestine,2020,July,15,293,NA,5101416,20.4
Palestine,2020,July,16,420,NA,5101416,20.4
Palestine,2020,July,17,463,NA,5101416,20.4
Palestine,2020,July,18,439,NA,5101416,20.4
Palestine,2020,July,19,531,NA,5101416,20.4
Palestine,2020,July,20,465,NA,5101416,20.4
Palestine,2020,July,21,468,NA,5101416,20.4
Palestine,2020,July,22,403,NA,5101416,20.4
Palestine,2020,July,23,357,NA,5101416,20.4
Palestine,2020,July,24,602,NA,5101416,20.4
Palestine,2020,July,25,545,NA,5101416,20.4
Palestine,2020,July,26,382,NA,5101416,20.4
Palestine,2020,July,27,320,NA,5101416,20.4
Palestine,2020,July,28,328,NA,5101416,20.4
Palestine,2020,July,29,481,NA,5101416,20.4
Palestine,2020,July,30,520,NA,5101416,20.4
Palestine,2020,July,31,380,NA,5101416,20.4
French Polynesia,2020,June,1,0,NA,280904,32.7
French Polynesia,2020,June,2,0,NA,280904,32.7
French Polynesia,2020,June,3,0,NA,280904,32.7
French Polynesia,2020,June,4,0,NA,280904,32.7
French Polynesia,2020,June,5,0,NA,280904,32.7
French Polynesia,2020,June,6,0,NA,280904,32.7
French Polynesia,2020,June,7,0,NA,280904,32.7
French Polynesia,2020,June,8,0,NA,280904,32.7
French Polynesia,2020,June,9,0,NA,280904,32.7
French Polynesia,2020,June,10,0,NA,280904,32.7
French Polynesia,2020,June,11,0,NA,280904,32.7
French Polynesia,2020,June,12,0,NA,280904,32.7
French Polynesia,2020,June,13,0,NA,280904,32.7
French Polynesia,2020,June,14,0,NA,280904,32.7
French Polynesia,2020,June,15,0,NA,280904,32.7
French Polynesia,2020,June,16,0,NA,280904,32.7
French Polynesia,2020,June,17,0,NA,280904,32.7
French Polynesia,2020,June,18,0,NA,280904,32.7
French Polynesia,2020,June,19,0,NA,280904,32.7
French Polynesia,2020,June,20,0,NA,280904,32.7
French Polynesia,2020,June,21,0,NA,280904,32.7
French Polynesia,2020,June,22,0,NA,280904,32.7
French Polynesia,2020,June,23,0,NA,280904,32.7
French Polynesia,2020,June,24,0,NA,280904,32.7
French Polynesia,2020,June,25,0,NA,280904,32.7
French Polynesia,2020,June,26,0,NA,280904,32.7
French Polynesia,2020,June,27,2,NA,280904,32.7
French Polynesia,2020,June,28,0,NA,280904,32.7
French Polynesia,2020,June,29,0,NA,280904,32.7
French Polynesia,2020,June,30,0,NA,280904,32.7
French Polynesia,2020,July,1,0,NA,280904,32.7
French Polynesia,2020,July,2,0,NA,280904,32.7
French Polynesia,2020,July,3,0,NA,280904,32.7
French Polynesia,2020,July,4,0,NA,280904,32.7
French Polynesia,2020,July,5,0,NA,280904,32.7
French Polynesia,2020,July,6,0,NA,280904,32.7
French Polynesia,2020,July,7,0,NA,280904,32.7
French Polynesia,2020,July,8,0,NA,280904,32.7
French Polynesia,2020,July,9,0,NA,280904,32.7
French Polynesia,2020,July,10,0,NA,280904,32.7
French Polynesia,2020,July,11,0,NA,280904,32.7
French Polynesia,2020,July,12,0,NA,280904,32.7
French Polynesia,2020,July,13,0,NA,280904,32.7
French Polynesia,2020,July,14,0,NA,280904,32.7
French Polynesia,2020,July,15,0,NA,280904,32.7
French Polynesia,2020,July,16,0,NA,280904,32.7
French Polynesia,2020,July,17,0,NA,280904,32.7
French Polynesia,2020,July,18,0,NA,280904,32.7
French Polynesia,2020,July,19,0,NA,280904,32.7
French Polynesia,2020,July,20,0,NA,280904,32.7
French Polynesia,2020,July,21,0,NA,280904,32.7
French Polynesia,2020,July,22,0,NA,280904,32.7
French Polynesia,2020,July,23,0,NA,280904,32.7
French Polynesia,2020,July,24,0,NA,280904,32.7
French Polynesia,2020,July,25,0,NA,280904,32.7
French Polynesia,2020,July,26,0,NA,280904,32.7
French Polynesia,2020,July,27,0,NA,280904,32.7
French Polynesia,2020,July,28,0,NA,280904,32.7
French Polynesia,2020,July,29,0,NA,280904,32.7
French Polynesia,2020,July,30,0,NA,280904,32.7
French Polynesia,2020,July,31,0,NA,280904,32.7
Qatar,2020,June,1,1648,0.395,2881060,31.9
Qatar,2020,June,2,1523,0.374,2881060,31.9
Qatar,2020,June,3,1826,0.37,2881060,31.9
Qatar,2020,June,4,1901,0.388,2881060,31.9
Qatar,2020,June,5,1581,0.383,2881060,31.9
Qatar,2020,June,6,1754,0.377,2881060,31.9
Qatar,2020,June,7,1700,0.357,2881060,31.9
Qatar,2020,June,8,1595,0.352,2881060,31.9
Qatar,2020,June,9,1368,0.346,2881060,31.9
Qatar,2020,June,10,1721,0.347,2881060,31.9
Qatar,2020,June,11,1716,0.339,2881060,31.9
Qatar,2020,June,12,1476,0.33,2881060,31.9
Qatar,2020,June,13,1517,0.313,2881060,31.9
Qatar,2020,June,14,1828,0.319,2881060,31.9
Qatar,2020,June,15,1186,0.303,2881060,31.9
Qatar,2020,June,16,1274,0.302,2881060,31.9
Qatar,2020,June,17,1201,0.293,2881060,31.9
Qatar,2020,June,18,1097,0.275,2881060,31.9
Qatar,2020,June,19,1267,0.285,2881060,31.9
Qatar,2020,June,20,1021,0.288,2881060,31.9
Qatar,2020,June,21,1026,0.268,2881060,31.9
Qatar,2020,June,22,881,0.266,2881060,31.9
Qatar,2020,June,23,1034,0.265,2881060,31.9
Qatar,2020,June,24,1176,0.264,2881060,31.9
Qatar,2020,June,25,1199,0.273,2881060,31.9
Qatar,2020,June,26,1060,0.26,2881060,31.9
Qatar,2020,June,27,946,0.262,2881060,31.9
Qatar,2020,June,28,879,0.253,2881060,31.9
Qatar,2020,June,29,750,0.251,2881060,31.9
Qatar,2020,June,30,693,0.24,2881060,31.9
Qatar,2020,July,1,982,0.238,2881060,31.9
Qatar,2020,July,2,915,0.218,2881060,31.9
Qatar,2020,July,3,894,0.201,2881060,31.9
Qatar,2020,July,4,756,0.188,2881060,31.9
Qatar,2020,July,5,530,0.171,2881060,31.9
Qatar,2020,July,6,616,0.161,2881060,31.9
Qatar,2020,July,7,546,0.153,2881060,31.9
Qatar,2020,July,8,600,0.136,2881060,31.9
Qatar,2020,July,9,608,0.131,2881060,31.9
Qatar,2020,July,10,557,0.128,2881060,31.9
Qatar,2020,July,11,520,0.123,2881060,31.9
Qatar,2020,July,12,498,0.126,2881060,31.9
Qatar,2020,July,13,470,0.124,2881060,31.9
Qatar,2020,July,14,418,0.124,2881060,31.9
Qatar,2020,July,15,517,0.125,2881060,31.9
Qatar,2020,July,16,450,0.115,2881060,31.9
Qatar,2020,July,17,464,0.109,2881060,31.9
Qatar,2020,July,18,451,0.11,2881060,31.9
Qatar,2020,July,19,410,0.11,2881060,31.9
Qatar,2020,July,20,340,0.104,2881060,31.9
Qatar,2020,July,21,389,0.099,2881060,31.9
Qatar,2020,July,22,393,0.094,2881060,31.9
Qatar,2020,July,23,441,0.101,2881060,31.9
Qatar,2020,July,24,373,0.096,2881060,31.9
Qatar,2020,July,25,394,0.091,2881060,31.9
Qatar,2020,July,26,398,0.089,2881060,31.9
Qatar,2020,July,27,269,0.085,2881060,31.9
Qatar,2020,July,28,292,0.083,2881060,31.9
Qatar,2020,July,29,283,0.077,2881060,31.9
Qatar,2020,July,30,273,0.069,2881060,31.9
Qatar,2020,July,31,307,0.072,2881060,31.9
Romania,2020,June,1,124,0.018,19237682,43
Romania,2020,June,2,141,0.017,19237682,43
Romania,2020,June,3,119,0.018,19237682,43
Romania,2020,June,4,152,0.017,19237682,43
Romania,2020,June,5,238,0.018,19237682,43
Romania,2020,June,6,196,0.016,19237682,43
Romania,2020,June,7,187,0.018,19237682,43
Romania,2020,June,8,189,0.019,19237682,43
Romania,2020,June,9,125,0.02,19237682,43
Romania,2020,June,10,145,0.02,19237682,43
Romania,2020,June,11,196,0.022,19237682,43
Romania,2020,June,12,237,0.022,19237682,43
Romania,2020,June,13,222,0.023,19237682,43
Romania,2020,June,14,275,0.024,19237682,43
Romania,2020,June,15,320,0.026,19237682,43
Romania,2020,June,16,166,0.025,19237682,43
Romania,2020,June,17,250,0.026,19237682,43
Romania,2020,June,18,345,0.027,19237682,43
Romania,2020,June,19,320,0.028,19237682,43
Romania,2020,June,20,320,0.03,19237682,43
Romania,2020,June,21,330,0.031,19237682,43
Romania,2020,June,22,315,0.031,19237682,43
