continent,location,date,new_cases,new_deaths,new_tests,population,median_age,gdp_per_capita,life_expectancy
Africa,Western Sahara,2020-04-27,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-04-28,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-04-29,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-04-30,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-01,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-02,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-03,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-04,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-05,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-06,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-07,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-08,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-09,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-10,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-11,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-12,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-13,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-14,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-15,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-16,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-17,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-18,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-19,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-20,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-21,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-22,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-23,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-24,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-25,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-26,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-27,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-28,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-29,0,0,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-30,17,1,NA,597330,28.4,NA,70.26
Africa,Western Sahara,2020-05-31,0,0,NA,597330,28.4,NA,70.26
Europe,Spain,2020-04-01,7413,849,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-02,7583,864,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-03,7272,950,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-04,6663,932,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-05,5533,809,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-06,3667,674,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-07,5209,637,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-08,5583,743,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-09,5745,757,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-10,4537,683,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-11,4550,605,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-12,3899,510,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-13,3030,619,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-14,3116,517,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-15,4424,787,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-16,3820,617,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-17,3818,585,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-18,3836,565,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-19,-713,410,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-20,2218,399,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-21,2951,430,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-22,2312,435,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-23,2916,440,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-24,2114,367,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-25,2506,378,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-26,1641,288,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-27,1660,0,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-28,1525,632,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-29,847,453,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-04-30,1241,268,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-01,1387,281,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-02,1234,276,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-03,935,164,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-04,466,164,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-05,1039,185,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-06,880,244,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-07,921,213,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-08,1173,181,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-09,743,227,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-10,3416,143,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-11,393,123,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-12,482,176,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-13,439,184,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-14,849,217,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-15,643,138,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-16,515,104,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-17,652,87,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-18,256,59,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-19,431,69,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-20,518,110,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-21,482,52,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-22,1787,688,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-23,466,50,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-24,482,74,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-25,-372,-1918,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-26,859,283,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-27,510,1,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-28,1137,1,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-29,658,2,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-30,664,4,NA,46754783,45.5,34272.36,83.56
Europe,Spain,2020-05-31,201,2,NA,46754783,45.5,34272.36,83.56
Europe,Estonia,2020-04-01,30,1,1375,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-02,34,1,2506,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-03,79,6,1533,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-04,103,1,1186,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-05,57,1,859,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-06,79,2,1679,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-07,11,4,1272,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-08,41,2,1605,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-09,36,3,1466,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-10,22,0,1570,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-11,51,0,895,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-12,46,0,409,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-13,5,1,1508,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-14,23,3,1706,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-15,41,3,2049,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-16,29,4,1572,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-17,32,1,2010,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-18,25,2,722,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-19,53,0,599,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-20,16,2,1289,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-21,7,0,1420,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-22,17,3,1545,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-23,7,1,1099,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-24,33,1,1050,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-25,13,1,603,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-26,30,0,469,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-27,8,3,1108,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-28,4,1,1670,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-29,13,0,1560,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-04-30,6,0,1027,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-01,23,2,694,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-02,5,0,734,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-03,5,1,576,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-04,1,2,1648,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-05,3,0,1538,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-06,8,0,1538,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-07,2,0,1276,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-08,7,1,950,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-09,5,0,649,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-10,8,4,590,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-11,6,0,1012,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-12,2,1,1126,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-13,5,0,1040,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-14,5,0,965,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-15,7,1,745,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-16,8,1,677,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-17,4,0,667,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-18,4,0,1256,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-19,10,0,1019,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-20,7,0,1272,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-21,3,0,876,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-22,6,0,649,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-23,7,0,527,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-24,14,0,808,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-25,2,0,1497,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-26,1,0,1522,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-27,10,0,1119,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-28,6,0,994,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-29,11,0,1033,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-30,8,0,691,1326539,42.7,29481.252,78.74
Europe,Estonia,2020-05-31,6,0,711,1326539,42.7,29481.252,78.74
Africa,Ethiopia,2020-04-01,2,0,70,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-02,4,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-03,0,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-04,6,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-05,3,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-06,5,2,164,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-07,1,0,264,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-08,8,0,225,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-09,3,0,294,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-10,1,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-11,9,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-12,4,1,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-13,2,0,247,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-14,3,0,447,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-15,8,0,431,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-16,3,0,401,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-17,7,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-18,4,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-19,9,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-20,3,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-21,3,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-22,3,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-23,2,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-24,0,0,933,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-25,1,0,1019,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-26,5,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-27,1,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-28,1,0,1080,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-29,2,0,766,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-04-30,4,0,1408,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-01,1,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-02,2,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-03,0,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-04,2,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-05,5,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-06,5,1,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-07,17,0,1843,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-08,29,0,1946,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-09,3,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-10,16,1,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-11,29,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-12,11,0,2424,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-13,11,0,2641,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-14,2,0,3589,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-15,9,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-16,15,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-17,19,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-18,11,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-19,35,0,3271,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-20,13,0,3460,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-21,24,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-22,10,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-23,34,0,3798,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-24,61,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-25,88,0,NA,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-26,73,0,3410,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-27,46,1,4352,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-28,30,0,4950,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-29,100,1,5015,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-30,137,1,5034,114963583,19.8,1729.927,66.6
Africa,Ethiopia,2020-05-31,95,0,2836,114963583,19.8,1729.927,66.6
Europe,Finland,2020-04-01,71,4,1567,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-02,62,0,2253,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-03,72,2,1689,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-04,97,1,3223,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-05,267,5,1647,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-06,45,2,1970,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-07,249,0,2120,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-08,132,7,3301,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-09,179,6,2434,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-10,118,2,3243,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-11,164,6,1318,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-12,136,1,1588,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-13,69,7,920,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-14,90,3,1191,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-15,97,5,2293,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-16,76,8,3462,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-17,132,3,2714,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-18,120,7,3598,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-19,192,8,2359,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-20,102,4,1790,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-21,85,4,3509,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-22,146,43,4125,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-23,115,8,3582,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-24,155,23,3941,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-25,111,5,2997,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-26,80,9,2481,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-27,101,4,2402,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-28,119,3,3656,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-29,45,6,4314,5540718,42.8,40585.721,81.91
Europe,Finland,2020-04-30,166,7,4048,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-01,89,5,3257,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-02,56,7,1464,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-03,128,2,1616,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-04,75,10,1717,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-05,73,10,3681,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-06,85,6,3696,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-07,161,6,3712,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-08,100,3,3179,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-09,65,5,2680,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-10,142,5,1816,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-11,82,2,2158,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-12,22,4,3916,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-13,19,4,3841,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-14,51,9,3696,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-15,91,3,4193,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-16,83,6,3282,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-17,58,4,2283,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-18,61,1,2314,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-19,33,2,4715,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-20,19,1,3478,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-21,44,3,2848,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-22,50,2,2212,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-23,44,0,2498,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-24,31,0,1561,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-25,11,1,1703,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-26,20,1,3516,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-27,29,4,2869,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-28,64,1,2862,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-29,51,0,2695,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-30,33,1,1814,5540718,42.8,40585.721,81.91
Europe,Finland,2020-05-31,50,2,1276,5540718,42.8,40585.721,81.91
Oceania,Fiji,2020-04-01,0,0,17,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-02,2,0,24,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-03,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-04,5,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-05,0,0,44,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-06,2,0,23,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-07,0,0,25,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-08,1,0,29,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-09,0,0,25,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-10,0,0,21,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-11,1,0,9,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-12,0,0,1,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-13,0,0,27,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-14,0,0,12,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-15,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-16,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-17,1,0,21,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-18,0,0,40,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-19,0,0,38,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-20,0,0,24,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-21,1,0,22,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-22,0,0,68,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-23,0,0,54,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-24,0,0,2,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-25,0,0,60,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-26,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-27,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-28,0,0,30,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-29,0,0,33,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-04-30,0,0,37,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-01,0,0,41,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-02,0,0,47,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-03,0,0,78,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-04,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-05,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-06,0,0,29,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-07,0,0,43,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-08,0,0,52,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-09,0,0,43,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-10,0,0,67,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-11,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-12,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-13,0,0,67,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-14,0,0,76,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-15,0,0,87,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-16,0,0,74,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-17,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-18,0,0,NA,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-19,0,0,78,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-20,0,0,68,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-21,0,0,56,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-22,0,0,66,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-23,0,0,104,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-24,0,0,4,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-25,0,0,64,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-26,0,0,53,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-27,0,0,111,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-28,0,0,78,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-29,0,0,150,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-30,0,0,77,896444,28.6,8702.975,67.44
Oceania,Fiji,2020-05-31,0,0,61,896444,28.6,8702.975,67.44
South America,Falkland Islands,2020-04-04,1,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-05,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-06,1,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-07,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-08,3,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-09,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-10,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-11,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-12,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-13,0,0,NA,3483,NA,NA,81.44
South America,Falkland Islands,2020-04-14,0,0,NA,3483,NA,NA,81.44
