year,month,day,location,daily_vaccinations_per_million,total_vaccinations_per_hundred
2021,5,26,Pennsylvania,5598,96
2021,5,27,Pennsylvania,5555,96.63
2021,5,28,Pennsylvania,5183,97.17
2021,5,29,Pennsylvania,5031,97.81
2021,5,30,Pennsylvania,4912,98.2
2021,5,31,Pennsylvania,4638,NA
2021,6,1,Pennsylvania,4412,98.53
2021,6,2,Pennsylvania,3991,98.8
2021,6,3,Pennsylvania,3431,99.03
2021,6,4,Pennsylvania,4078,100.03
2021,6,5,Pennsylvania,3940,100.56
2021,6,6,Pennsylvania,3387,100.57
2021,6,7,Pennsylvania,3675,100.94
2021,6,8,Pennsylvania,4385,101.6
2021,6,9,Pennsylvania,4307,101.81
2021,6,10,Pennsylvania,4537,102.2
2021,6,11,Pennsylvania,3679,102.6
2021,6,12,Pennsylvania,3772,103.2
2021,6,13,Pennsylvania,4384,103.64
2021,6,14,Pennsylvania,4418,104.03
2021,6,15,Pennsylvania,4000,104.4
2021,6,16,Pennsylvania,3709,104.41
2021,6,17,Pennsylvania,4413,105.29
2021,6,18,Pennsylvania,4465,105.73
2021,6,19,Pennsylvania,4013,106.01
2021,6,20,Pennsylvania,3814,106.31
2021,6,21,Pennsylvania,3500,106.48
2021,6,22,Pennsylvania,3185,106.63
2021,6,23,Pennsylvania,3488,106.85
2021,6,24,Pennsylvania,2633,107.14
2021,6,25,Pennsylvania,2499,107.48
2021,6,26,Pennsylvania,2489,107.76
2021,6,27,Pennsylvania,2300,107.92
2021,6,28,Pennsylvania,2445,108.19
2021,6,29,Pennsylvania,2355,108.28
2021,6,30,Pennsylvania,2175,108.37
2021,7,1,Pennsylvania,2216,108.69
2021,7,2,Pennsylvania,2051,108.91
2021,7,3,Pennsylvania,1984,109.14
2021,7,4,Pennsylvania,1756,109.15
2021,7,5,Pennsylvania,1637,NA
2021,7,6,Pennsylvania,1782,109.53
2021,7,7,Pennsylvania,1871,109.68
2021,7,8,Pennsylvania,1706,109.88
2021,7,9,Pennsylvania,1536,109.99
2021,7,10,Pennsylvania,1461,110.17
2021,7,11,Pennsylvania,1715,110.35
2021,7,12,Pennsylvania,1587,110.45
2021,7,13,Pennsylvania,1486,110.57
2021,7,14,Pennsylvania,1515,110.74
2021,7,15,Pennsylvania,1482,110.92
2021,7,16,Pennsylvania,1626,111.13
2021,7,17,Pennsylvania,1627,111.31
2021,7,18,Pennsylvania,1557,111.44
2021,7,19,Pennsylvania,1666,111.62
2021,7,20,Pennsylvania,1602,111.69
2021,7,21,Pennsylvania,1698,111.93
2021,7,22,Pennsylvania,1683,112.1
2021,7,23,Pennsylvania,1679,112.3
2021,7,24,Pennsylvania,1733,112.52
2021,7,25,Pennsylvania,1793,112.7
2021,7,26,Pennsylvania,1692,112.8
2021,7,27,Pennsylvania,1678,112.87
2021,7,28,Pennsylvania,1706,113.13
2021,7,29,Pennsylvania,1901,113.43
2021,7,30,Pennsylvania,1906,113.64
2021,7,31,Pennsylvania,1605,113.64
2021,8,1,Pennsylvania,2063,114.14
2021,8,2,Pennsylvania,2130,114.29
2021,8,3,Pennsylvania,2072,114.32
2021,8,4,Pennsylvania,2006,114.53
2021,8,5,Pennsylvania,1915,114.77
2021,8,6,Pennsylvania,1954,115.01
2021,8,7,Pennsylvania,2287,115.24
2021,8,8,Pennsylvania,1908,115.47
2021,8,9,Pennsylvania,1888,115.61
2021,8,10,Pennsylvania,1988,115.71
2021,8,11,Pennsylvania,1981,115.92
2021,8,12,Pennsylvania,1966,116.14
2021,8,13,Pennsylvania,1924,116.35
2021,8,14,Pennsylvania,1969,116.62
2021,8,15,Pennsylvania,1947,116.84
2021,8,16,Pennsylvania,1760,116.85
2021,8,17,Pennsylvania,2034,117.13
2021,8,18,Pennsylvania,1983,117.31
2021,8,19,Pennsylvania,2038,117.57
2021,8,20,Pennsylvania,2099,117.82
2021,8,21,Pennsylvania,2133,118.12
2021,8,22,Pennsylvania,2192,118.37
2021,8,23,Pennsylvania,2390,118.52
2021,8,24,Pennsylvania,2176,118.65
2021,8,25,Pennsylvania,2247,118.88
2021,8,26,Pennsylvania,2250,119.15
2021,8,27,Pennsylvania,2338,119.46
2021,8,28,Pennsylvania,2352,119.76
2021,8,29,Pennsylvania,2366,120.03
2021,8,30,Pennsylvania,2411,120.21
2021,8,31,Pennsylvania,2382,120.32
2021,9,1,Pennsylvania,2463,120.6
2021,9,2,Pennsylvania,2459,120.87
2021,9,3,Pennsylvania,2373,121.12
2021,9,4,Pennsylvania,2286,121.36
2021,9,5,Pennsylvania,2162,NA
2021,9,6,Pennsylvania,2166,NA
2021,9,7,Pennsylvania,2259,121.9
2021,9,8,Pennsylvania,1983,121.99
2021,9,9,Pennsylvania,1891,122.19
2021,9,10,Pennsylvania,1905,122.45
2021,9,11,Pennsylvania,1923,122.71
2021,9,12,Pennsylvania,1722,122.75
2021,9,13,Pennsylvania,1974,123.1
2021,9,14,Pennsylvania,1907,123.24
2021,9,15,Pennsylvania,2071,123.44
2021,9,16,Pennsylvania,2184,123.72
2021,9,17,Pennsylvania,2169,123.97
2021,9,18,Pennsylvania,1812,123.98
2021,9,19,Pennsylvania,2067,124.19
2021,9,20,Pennsylvania,1758,124.34
2021,9,21,Pennsylvania,1754,124.47
2021,9,22,Pennsylvania,1731,124.65
2021,1,12,Rhode Island,NA,3.74
2021,1,13,Rhode Island,2322,3.97
2021,1,14,Rhode Island,2503,4.24
2021,1,15,Rhode Island,2511,4.49
2021,1,16,Rhode Island,2268,NA
2021,1,17,Rhode Island,2123,NA
2021,1,18,Rhode Island,2027,NA
2021,1,19,Rhode Island,1957,5.11
2021,1,20,Rhode Island,1967,5.34
2021,1,21,Rhode Island,1907,5.57
2021,1,22,Rhode Island,1946,5.85
2021,1,23,Rhode Island,1897,5.97
2021,1,24,Rhode Island,2259,6.38
2021,1,25,Rhode Island,2423,6.65
2021,1,26,Rhode Island,2452,6.82
2021,1,27,Rhode Island,2653,7.2
2021,1,28,Rhode Island,2849,7.56
2021,1,29,Rhode Island,2917,7.89
2021,1,30,Rhode Island,3350,8.32
2021,1,31,Rhode Island,3184,8.61
2021,2,1,Rhode Island,3212,8.9
2021,2,2,Rhode Island,3679,9.4
2021,2,3,Rhode Island,3397,9.58
2021,2,4,Rhode Island,3201,9.81
2021,2,5,Rhode Island,3148,10.1
2021,2,6,Rhode Island,3201,10.56
2021,2,7,Rhode Island,3492,11.05
2021,2,8,Rhode Island,3539,11.37
2021,2,9,Rhode Island,3040,11.52
2021,2,10,Rhode Island,3167,11.8
2021,2,11,Rhode Island,3243,12.08
2021,2,12,Rhode Island,3366,12.45
2021,2,13,Rhode Island,3381,12.92
2021,2,14,Rhode Island,3248,13.32
2021,2,15,Rhode Island,3183,NA
2021,2,16,Rhode Island,3363,13.88
2021,2,17,Rhode Island,3570,14.3
2021,2,18,Rhode Island,4315,15.1
2021,2,19,Rhode Island,6717,17.15
2021,2,20,Rhode Island,7281,18.02
2021,2,21,Rhode Island,7750,18.75
2021,2,22,Rhode Island,8354,19.45
2021,2,23,Rhode Island,8717,19.98
2021,2,24,Rhode Island,9043,20.63
2021,2,25,Rhode Island,9004,21.4
2021,2,26,Rhode Island,7169,22.17
2021,2,27,Rhode Island,7378,23.18
2021,2,28,Rhode Island,7839,24.24
2021,3,1,Rhode Island,8560,25.44
2021,3,2,Rhode Island,8650,26.03
2021,3,3,Rhode Island,8667,26.69
2021,3,4,Rhode Island,8667,27.47
2021,3,5,Rhode Island,8852,28.37
2021,3,6,Rhode Island,8722,29.29
2021,3,7,Rhode Island,8444,30.15
2021,3,8,Rhode Island,7716,30.84
2021,3,9,Rhode Island,7795,31.49
2021,3,10,Rhode Island,7853,32.19
2021,3,11,Rhode Island,8094,33.13
2021,3,12,Rhode Island,7953,33.94
2021,3,13,Rhode Island,7705,34.68
2021,3,14,Rhode Island,7393,35.32
2021,3,15,Rhode Island,8319,36.67
2021,3,16,Rhode Island,8528,37.46
2021,3,17,Rhode Island,8367,38.05
2021,3,18,Rhode Island,8191,38.86
2021,3,19,Rhode Island,8886,40.16
2021,3,20,Rhode Island,9852,41.58
2021,3,21,Rhode Island,10841,42.91
2021,3,22,Rhode Island,10894,44.29
2021,3,23,Rhode Island,11220,45.31
2021,3,24,Rhode Island,11463,46.07
2021,3,25,Rhode Island,11565,46.96
2021,3,26,Rhode Island,11017,47.87
2021,3,27,Rhode Island,10082,48.64
2021,3,28,Rhode Island,9642,49.66
2021,3,29,Rhode Island,9336,50.83
2021,3,30,Rhode Island,9805,52.18
2021,3,31,Rhode Island,9594,52.79
2021,4,1,Rhode Island,9310,53.48
2021,4,2,Rhode Island,10332,55.1
2021,4,3,Rhode Island,10916,56.28
2021,4,4,Rhode Island,11492,57.7
2021,4,5,Rhode Island,11885,59.15
2021,4,6,Rhode Island,11937,60.53
2021,4,7,Rhode Island,12087,61.25
2021,4,8,Rhode Island,12452,62.19
2021,4,9,Rhode Island,11264,62.99
2021,4,10,Rhode Island,11374,64.24
2021,4,11,Rhode Island,11504,65.76
2021,4,12,Rhode Island,11169,66.96
2021,4,13,Rhode Island,11610,68.66
2021,4,14,Rhode Island,11370,69.2
2021,4,15,Rhode Island,11249,70.07
2021,4,16,Rhode Island,11899,71.31
2021,4,17,Rhode Island,11344,72.18
2021,4,18,Rhode Island,10717,73.26
2021,4,19,Rhode Island,10564,74.36
2021,4,20,Rhode Island,9968,75.64
2021,4,21,Rhode Island,10047,76.24
2021,4,22,Rhode Island,10330,77.3
2021,4,23,Rhode Island,9891,78.24
2021,4,24,Rhode Island,10819,79.75
2021,4,25,Rhode Island,11194,81.1
2021,4,26,Rhode Island,11375,82.32
2021,4,27,Rhode Island,11434,83.64
2021,4,28,Rhode Island,11523,84.3
2021,4,29,Rhode Island,10798,84.86
2021,4,30,Rhode Island,11368,86.2
2021,5,1,Rhode Island,10808,87.32
2021,5,2,Rhode Island,10196,88.23
2021,5,3,Rhode Island,9251,88.8
2021,5,4,Rhode Island,8275,89.44
2021,5,5,Rhode Island,7857,89.8
2021,5,6,Rhode Island,7936,90.41
2021,5,7,Rhode Island,7459,91.42
2021,5,8,Rhode Island,7037,92.24
2021,5,9,Rhode Island,7202,93.27
2021,5,10,Rhode Island,7479,94.03
2021,5,11,Rhode Island,8030,95.06
2021,5,12,Rhode Island,8143,95.5
2021,5,13,Rhode Island,8506,96.37
2021,5,14,Rhode Island,9012,97.73
2021,5,15,Rhode Island,9718,99.05
2021,5,16,Rhode Island,10133,100.37
2021,5,17,Rhode Island,10466,101.36
2021,5,18,Rhode Island,10293,102.26
2021,5,19,Rhode Island,10222,102.66
2021,5,20,Rhode Island,10285,103.57
2021,5,21,Rhode Island,9394,104.3
2021,5,22,Rhode Island,8881,105.26
2021,5,23,Rhode Island,7909,105.9
2021,5,24,Rhode Island,7357,106.51
2021,5,25,Rhode Island,6337,106.7
2021,5,26,Rhode Island,6320,107.08
2021,5,27,Rhode Island,6045,107.8
2021,5,28,Rhode Island,5776,108.34
2021,5,29,Rhode Island,5254,108.94
2021,5,30,Rhode Island,5065,109.45
2021,5,31,Rhode Island,4482,NA
2021,6,1,Rhode Island,4489,109.84
2021,6,2,Rhode Island,4372,110.14
2021,6,3,Rhode Island,3912,110.54
2021,6,4,Rhode Island,3635,110.89
2021,6,5,Rhode Island,3666,111.51
2021,6,6,Rhode Island,2946,111.51
2021,6,7,Rhode Island,4029,112.46
2021,6,8,Rhode Island,4092,112.7
2021,6,9,Rhode Island,4106,113.02
2021,6,10,Rhode Island,3558,113.03
2021,6,11,Rhode Island,3806,113.55
2021,6,12,Rhode Island,3716,114.11
2021,6,13,Rhode Island,4850,114.91
2021,6,14,Rhode Island,4173,115.39
2021,6,15,Rhode Island,4346,115.75
2021,6,16,Rhode Island,3899,115.75
2021,6,17,Rhode Island,5273,116.72
2021,6,18,Rhode Island,5141,117.15
2021,6,19,Rhode Island,4753,117.44
2021,6,20,Rhode Island,3621,117.44
2021,6,21,Rhode Island,3875,118.1
2021,6,22,Rhode Island,3559,118.24
2021,6,23,Rhode Island,3858,118.45
2021,6,24,Rhode Island,2923,118.76
2021,6,25,Rhode Island,2655,119.01
2021,6,26,Rhode Island,2692,119.32
2021,6,27,Rhode Island,3221,119.7
2021,6,28,Rhode Island,2961,120.17
2021,6,29,Rhode Island,2916,120.28
2021,6,30,Rhode Island,2868,120.46
2021,7,1,Rhode Island,2802,120.72
2021,7,2,Rhode Island,2767,120.95
2021,7,3,Rhode Island,2420,121.02
2021,7,4,Rhode Island,2162,121.21
2021,7,5,Rhode Island,1644,NA
2021,7,6,Rhode Island,1653,121.44
2021,7,7,Rhode Island,1453,121.47
2021,7,8,Rhode Island,1355,121.67
2021,7,9,Rhode Island,1343,121.89
2021,7,10,Rhode Island,1494,122.06
2021,7,11,Rhode Island,1487,122.25
2021,7,12,Rhode Island,1547,122.4
2021,7,13,Rhode Island,1521,122.5
2021,7,14,Rhode Island,1669,122.64
2021,7,15,Rhode Island,1673,122.84
2021,7,16,Rhode Island,1631,123.03
2021,7,17,Rhode Island,1639,123.21
2021,7,18,Rhode Island,1610,123.38
2021,7,19,Rhode Island,1564,123.5
2021,7,20,Rhode Island,1548,123.58
2021,7,21,Rhode Island,1543,123.72
2021,7,22,Rhode Island,1576,123.95
2021,7,23,Rhode Island,1583,124.14
2021,7,24,Rhode Island,1598,124.33
2021,7,25,Rhode Island,1628,124.52
2021,7,26,Rhode Island,1658,124.66
2021,7,27,Rhode Island,1676,124.76
2021,7,28,Rhode Island,1665,124.89
2021,7,29,Rhode Island,1631,125.09
2021,7,30,Rhode Island,1666,125.3
2021,7,31,Rhode Island,1671,125.5
2021,8,1,Rhode Island,1654,125.67
2021,8,2,Rhode Island,1672,125.83
2021,8,3,Rhode Island,1675,125.93
2021,8,4,Rhode Island,1689,126.07
2021,8,5,Rhode Island,1731,126.3
2021,8,6,Rhode Island,1730,126.52
2021,8,7,Rhode Island,1727,126.71
2021,8,8,Rhode Island,1782,126.92
2021,8,9,Rhode Island,1777,127.07
2021,8,10,Rhode Island,1794,127.18
2021,8,11,Rhode Island,1795,127.33
2021,8,12,Rhode Island,1711,127.5
2021,8,13,Rhode Island,1711,127.71
2021,8,14,Rhode Island,1804,127.97
2021,8,15,Rhode Island,1504,127.97
2021,8,16,Rhode Island,1821,128.35
2021,8,17,Rhode Island,1850,128.48
2021,8,18,Rhode Island,1713,128.52
2021,8,19,Rhode Island,1876,128.81
2021,8,20,Rhode Island,1935,129.07
2021,8,21,Rhode Island,2000,129.37
2021,8,22,Rhode Island,2358,129.63
2021,8,23,Rhode Island,2115,129.83
2021,8,24,Rhode Island,2090,129.94
2021,8,25,Rhode Island,2255,130.1
2021,8,26,Rhode Island,2233,130.37
2021,8,27,Rhode Island,2283,130.67
2021,8,28,Rhode Island,2251,130.94
2021,8,29,Rhode Island,2235,131.19
2021,8,30,Rhode Island,2232,131.39
2021,8,31,Rhode Island,2276,131.54
2021,9,1,Rhode Island,2349,131.75
2021,9,2,Rhode Island,2338,132.01
2021,9,3,Rhode Island,2319,132.29
2021,9,4,Rhode Island,2283,132.54
2021,9,5,Rhode Island,2218,NA
2021,9,6,Rhode Island,2215,NA
2021,9,7,Rhode Island,2293,133.14
2021,9,8,Rhode Island,2145,133.25
2021,9,9,Rhode Island,1979,133.4
2021,9,10,Rhode Island,1946,133.65
2021,9,11,Rhode Island,1942,133.9
2021,9,12,Rhode Island,2001,134.14
2021,9,13,Rhode Island,2002,134.34
2021,9,14,Rhode Island,1875,134.45
2021,9,15,Rhode Island,1966,134.63
2021,9,16,Rhode Island,2088,134.86
2021,9,17,Rhode Island,2019,135.07
2021,9,18,Rhode Island,1992,135.3
2021,9,19,Rhode Island,1964,135.52
2021,9,20,Rhode Island,1936,135.7
2021,9,21,Rhode Island,1950,135.82
2021,9,22,Rhode Island,1933,135.98
2021,1,12,South Carolina,NA,1.57
2021,1,13,South Carolina,3654,1.94
2021,1,14,South Carolina,3378,2.25
2021,1,15,South Carolina,2639,2.37
2021,1,16,South Carolina,2772,NA
2021,1,17,South Carolina,2852,NA
2021,1,18,South Carolina,2906,NA
2021,1,19,South Carolina,2944,3.64
2021,1,20,South Carolina,2573,3.74
2021,1,21,South Carolina,2602,4.07
2021,1,22,South Carolina,2973,4.45
2021,1,23,South Carolina,3079,4.84
2021,1,24,South Carolina,3449,5.41
2021,1,25,South Carolina,3788,5.97
2021,1,26,South Carolina,3608,6.16
2021,1,27,South Carolina,3729,6.35
2021,1,28,South Carolina,4171,6.99
2021,1,29,South Carolina,4333,7.48
2021,1,30,South Carolina,4403,7.92
2021,1,31,South Carolina,4460,8.54
2021,2,1,South Carolina,4312,8.99
2021,2,2,South Carolina,4259,9.14
2021,2,3,South Carolina,4223,9.31
2021,2,4,South Carolina,3815,9.66
2021,2,5,South Carolina,3711,10.08
2021,2,6,South Carolina,3746,10.54
2021,2,7,South Carolina,3590,11.05
2021,2,8,South Carolina,3411,11.38
2021,2,9,South Carolina,3191,11.38
2021,2,10,South Carolina,3575,11.81
2021,2,11,South Carolina,3636,12.21
2021,2,12,South Carolina,3620,12.61
2021,2,13,South Carolina,3661,13.11
2021,2,14,South Carolina,3753,13.68
2021,2,15,South Carolina,3763,NA
2021,2,16,South Carolina,4239,14.34
2021,2,17,South Carolina,4089,14.67
2021,2,18,South Carolina,4151,15.11
2021,2,19,South Carolina,5513,16.47
2021,2,20,South Carolina,5686,17.09
2021,2,21,South Carolina,5729,17.69
2021,2,22,South Carolina,5862,18.11
2021,2,23,South Carolina,5623,18.28
2021,2,24,South Carolina,6056,18.91
2021,2,25,South Carolina,6097,19.38
2021,2,26,South Carolina,4918,19.91
2021,2,27,South Carolina,4944,20.55
2021,2,28,South Carolina,4880,21.1
2021,3,1,South Carolina,5112,21.69
2021,3,2,South Carolina,5047,21.81
2021,3,3,South Carolina,4897,22.34
2021,3,4,South Carolina,5685,23.36
2021,3,5,South Carolina,5745,23.94
2021,3,6,South Carolina,6287,24.95
2021,3,7,South Carolina,7236,26.17
2021,3,8,South Carolina,7317,26.81
2021,3,9,South Carolina,7611,27.14
2021,3,10,South Carolina,7570,27.64
2021,3,11,South Carolina,7184,28.39
2021,3,12,South Carolina,7242,29
2021,3,13,South Carolina,8294,30.76
2021,3,14,South Carolina,6553,30.76
2021,3,15,South Carolina,6613,31.44
2021,3,16,South Carolina,6375,31.6
2021,3,17,South Carolina,6271,32.03
2021,3,18,South Carolina,6230,32.75
2021,3,19,South Carolina,6388,33.48
2021,3,20,South Carolina,4495,33.9
2021,3,21,South Carolina,5821,34.83
2021,3,22,South Carolina,5996,35.64
2021,3,23,South Carolina,6132,35.89
2021,3,24,South Carolina,6672,36.7
2021,3,25,South Carolina,6663,37.41
2021,3,26,South Carolina,6830,38.26
2021,3,27,South Carolina,7549,39.19
2021,3,28,South Carolina,7580,40.14
2021,3,29,South Carolina,7608,40.97
2021,3,30,South Carolina,7667,41.26
2021,3,31,South Carolina,7241,41.77
2021,4,1,South Carolina,7356,42.56
2021,4,2,South Carolina,7588,43.57
2021,4,3,South Carolina,6295,43.59
2021,4,4,South Carolina,6629,44.78
2021,4,5,South Carolina,6091,45.23
2021,4,6,South Carolina,6035,45.49
2021,4,7,South Carolina,6423,46.26
2021,4,8,South Carolina,8317,48.39
2021,4,9,South Carolina,8221,49.32
2021,4,10,South Carolina,9627,50.33
2021,4,11,South Carolina,9664,51.54
2021,4,12,South Carolina,10148,52.33
2021,4,13,South Carolina,10149,52.59
2021,4,14,South Carolina,9790,53.12
2021,4,15,South Carolina,7884,53.9
2021,4,16,South Carolina,7773,54.76
2021,4,17,South Carolina,7624,55.67
2021,4,18,South Carolina,7074,56.49
2021,4,19,South Carolina,7027,57.25
2021,4,20,South Carolina,7084,57.55
2021,4,21,South Carolina,6927,57.96
2021,4,22,South Carolina,5838,57.99
2021,4,23,South Carolina,5604,58.69
2021,4,24,South Carolina,5333,59.4
2021,4,25,South Carolina,5158,60.1
2021,4,26,South Carolina,4534,60.43
2021,4,27,South Carolina,5553,61.44
2021,4,28,South Carolina,5508,61.82
2021,4,29,South Carolina,6188,62.32
2021,4,30,South Carolina,6107,62.96
2021,5,1,South Carolina,5966,63.58
2021,5,2,South Carolina,5673,64.07
2021,5,3,South Carolina,5657,64.39
2021,5,4,South Carolina,4268,64.42
2021,5,5,South Carolina,4058,64.66
2021,5,6,South Carolina,4139,65.22
2021,5,7,South Carolina,4104,65.84
2021,5,8,South Carolina,3891,66.3
2021,5,9,South Carolina,3890,66.8
2021,5,10,South Carolina,4136,67.28
2021,5,11,South Carolina,4460,67.55
2021,5,12,South Carolina,4474,67.79
2021,5,13,South Carolina,4158,68.13
2021,5,14,South Carolina,3698,68.42
2021,5,15,South Carolina,3594,68.82
2021,5,16,South Carolina,3506,69.25
2021,5,17,South Carolina,3219,69.53
2021,5,18,South Carolina,3113,69.73
2021,5,19,South Carolina,2984,69.88
2021,5,20,South Carolina,3091,70.29
2021,5,21,South Carolina,3186,70.65
2021,5,22,South Carolina,3335,71.15
2021,5,23,South Carolina,3146,71.45
2021,5,24,South Carolina,3101,71.7
2021,5,25,South Carolina,2970,71.8
2021,5,26,South Carolina,2991,71.98
2021,5,27,South Carolina,2896,72.32
2021,5,28,South Carolina,2786,72.6
2021,5,29,South Carolina,2478,72.89
2021,5,30,South Carolina,2427,73.15
2021,5,31,South Carolina,2268,NA
2021,6,1,South Carolina,2324,73.43
2021,6,2,South Carolina,2241,73.54
2021,6,3,South Carolina,1965,73.7
2021,6,4,South Carolina,2424,74.3
2021,6,5,South Carolina,2445,74.6
2021,6,6,South Carolina,2430,74.85
2021,6,7,South Carolina,2558,75.08
2021,6,8,South Carolina,2696,75.32
2021,6,9,South Carolina,2772,75.49
2021,6,10,South Carolina,2939,75.75
2021,6,11,South Carolina,2075,75.75
2021,6,12,South Carolina,2174,76.12
2021,6,13,South Carolina,2456,76.57
2021,6,14,South Carolina,2458,76.8
2021,6,15,South Carolina,2426,77.02
2021,6,16,South Carolina,2582,77.29
2021,6,17,South Carolina,2608,77.58
2021,6,18,South Carolina,2914,77.79
2021,6,19,South Carolina,2734,78.03
2021,6,20,South Carolina,2360,78.22
2021,6,21,South Carolina,2352,78.45
2021,6,22,South Carolina,2182,78.54
2021,6,23,South Carolina,3160,79.5
2021,6,24,South Carolina,3024,79.7
2021,6,25,South Carolina,2999,79.89
2021,6,26,South Carolina,2990,80.13
2021,6,27,South Carolina,3590,80.74
2021,6,28,South Carolina,3847,81.14
2021,6,29,South Carolina,3836,81.23
2021,6,30,South Carolina,2680,81.38
2021,7,1,South Carolina,2644,81.55
2021,7,2,South Carolina,2576,81.7
2021,7,3,South Carolina,2450,81.84
2021,7,4,South Carolina,1813,82.01
2021,7,5,South Carolina,1355,NA
2021,7,6,South Carolina,1352,82.18
2021,7,7,South Carolina,1195,82.22
2021,7,8,South Carolina,1152,82.35
2021,7,9,South Carolina,1132,82.49
2021,7,10,South Carolina,1112,82.62
2021,7,11,South Carolina,1131,82.8
2021,7,12,South Carolina,1157,82.9
2021,7,13,South Carolina,1167,82.99
2021,7,14,South Carolina,1257,83.1
2021,7,15,South Carolina,1260,83.23
2021,7,16,South Carolina,1269,83.38
2021,7,17,South Carolina,1257,83.5
2021,7,18,South Carolina,1232,83.66
2021,7,19,South Carolina,1266,83.79
2021,7,20,South Carolina,1191,83.83
2021,7,21,South Carolina,1234,83.96
2021,7,22,South Carolina,1285,84.13
2021,7,23,South Carolina,1311,84.29
2021,7,24,South Carolina,1360,84.45
2021,7,25,South Carolina,1429,84.66
2021,7,26,South Carolina,1487,84.83
2021,7,27,South Carolina,1578,84.93
2021,7,28,South Carolina,1563,85.06
2021,7,29,South Carolina,1616,85.27
2021,7,30,South Carolina,1685,85.47
2021,7,31,South Carolina,1738,85.67
2021,8,1,South Carolina,1751,85.89
2021,8,2,South Carolina,1765,86.06
2021,8,3,South Carolina,1838,86.22
2021,8,4,South Carolina,1879,86.37
2021,8,5,South Carolina,1903,86.6
2021,8,6,South Carolina,1927,86.82
2021,8,7,South Carolina,1989,87.06
2021,8,8,South Carolina,2075,87.34
2021,8,9,South Carolina,2149,87.57
2021,8,10,South Carolina,2125,87.7
2021,8,11,South Carolina,1925,87.72
2021,8,12,South Carolina,2086,88.06
2021,8,13,South Carolina,2142,88.32
2021,8,14,South Carolina,2297,88.67
2021,8,15,South Carolina,2322,88.97
2021,8,16,South Carolina,2380,89.23
2021,8,17,South Carolina,2418,89.4
2021,8,18,South Carolina,2713,89.62
2021,8,19,South Carolina,2658,89.92
2021,8,20,South Carolina,2703,90.21
2021,8,21,South Carolina,2646,90.52
2021,8,22,South Carolina,2706,90.86
2021,8,23,South Carolina,2742,91.15
2021,8,24,South Carolina,2752,91.32
2021,8,25,South Carolina,2768,91.55
2021,8,26,South Carolina,2807,91.88
2021,8,27,South Carolina,2826,92.19
2021,8,28,South Carolina,2881,92.54
2021,8,29,South Carolina,2958,92.93
2021,8,30,South Carolina,3031,93.28
2021,8,31,South Carolina,3070,93.47
2021,9,1,South Carolina,3129,93.74
2021,9,2,South Carolina,3192,94.12
2021,9,3,South Carolina,3313,94.51
2021,9,4,South Carolina,3369,94.9
2021,9,5,South Carolina,3218,NA
2021,9,6,South Carolina,3133,NA
2021,9,7,South Carolina,3262,95.76
2021,9,8,South Carolina,3090,95.91
2021,9,9,South Carolina,2842,96.11
2021,9,10,South Carolina,2780,96.46
2021,9,11,South Carolina,2737,96.81
2021,9,12,South Carolina,2895,97.21
2021,9,13,South Carolina,2942,97.53
2021,9,14,South Carolina,2762,97.69
2021,9,15,South Carolina,2906,97.94
2021,9,16,South Carolina,3104,98.28
2021,9,17,South Carolina,3240,98.73
2021,9,18,South Carolina,3134,99
2021,9,19,South Carolina,3065,99.35
2021,9,20,South Carolina,2980,99.61
2021,9,21,South Carolina,2955,99.76
2021,9,22,South Carolina,2910,99.98
2021,1,12,South Dakota,NA,5.5
2021,1,13,South Dakota,2277,5.73
2021,1,14,South Dakota,3157,6.14
2021,1,15,South Dakota,3167,6.45
2021,1,16,South Dakota,2659,NA
2021,1,17,South Dakota,2353,NA
2021,1,18,South Dakota,2150,NA
2021,1,19,South Dakota,2005,6.91
2021,1,20,South Dakota,1907,7.07
2021,1,21,South Dakota,1792,7.39
2021,1,22,South Dakota,2186,7.99
2021,1,23,South Dakota,3084,8.73
2021,1,24,South Dakota,3445,9.09
2021,1,25,South Dakota,3617,9.33
2021,1,26,South Dakota,3505,9.36
2021,1,27,South Dakota,3951,9.83
2021,1,28,South Dakota,4263,10.37
2021,1,29,South Dakota,4293,10.99
2021,1,30,South Dakota,4142,11.63
2021,1,31,South Dakota,4121,11.98
2021,2,1,South Dakota,4065,12.17
2021,2,2,South Dakota,4066,12.21
2021,2,3,South Dakota,3873,12.54
2021,2,4,South Dakota,3859,13.08
2021,2,5,South Dakota,3934,13.74
2021,2,6,South Dakota,3996,14.42
2021,2,7,South Dakota,4115,14.86
2021,2,8,South Dakota,4099,15.04
2021,2,9,South Dakota,4074,15.06
2021,2,10,South Dakota,4113,15.42
2021,2,11,South Dakota,4207,16.02
2021,2,12,South Dakota,4372,16.81
2021,2,13,South Dakota,4430,17.52
2021,2,14,South Dakota,4648,18.11
2021,2,15,South Dakota,4600,NA
2021,2,16,South Dakota,4788,18.41
2021,2,17,South Dakota,4752,18.75
2021,2,18,South Dakota,4754,19.35
2021,2,19,South Dakota,11228,24.66
2021,2,20,South Dakota,11436,25.53
2021,2,21,South Dakota,11707,26.31
2021,2,22,South Dakota,12016,26.67
2021,2,23,South Dakota,12006,26.82
2021,2,24,South Dakota,12409,27.44
2021,2,25,South Dakota,12764,28.28
2021,2,26,South Dakota,6678,29.34
2021,2,27,South Dakota,7015,30.44
